,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
167,Colorado,Hinsdale,McCain,Obama,,343,239,,58.93,41.07,,R,D,
168,Colorado,Huerfano,Obama,McCain,,1989,1582,,55.7,44.3,,D,R,
169,Colorado,Jackson,McCain,Obama,,624,277,,69.26,30.74,,R,D,
170,Colorado,Jefferson,Obama,McCain,,155020,129291,,54.52,45.48,,D,R,
171,Colorado,Kiowa,McCain,Obama,,630,172,,78.55,21.45,,R,D,
172,Colorado,Kit Carson,McCain,Obama,,2420,898,,72.94,27.06,,R,D,
173,Colorado,La Plata,Obama,McCain,,15422,11170,,57.99,42.01,,D,R,
174,Colorado,Lake,Obama,McCain,,1847,1076,,63.19,36.81,,D,R,
175,Colorado,Larimer,Obama,McCain,,84461,68932,,55.06,44.94,,D,R,
176,Colorado,Las Animas,Obama,McCain,,3483,3033,,53.45,46.55,,D,R,
177,Colorado,Lincoln,McCain,Obama,,1683,543,,75.61,24.39,,R,D,
178,Colorado,Logan,McCain,Obama,,5986,2837,,67.85,32.15,,R,D,
179,Colorado,Mesa,McCain,Obama,,43669,23470,,65.04,34.96,,R,D,
180,Colorado,Mineral,McCain,Obama,,334,270,,55.3,44.7,,R,D,
181,Colorado,Moffat,McCain,Obama,,4101,1566,,72.37,27.63,,R,D,
182,Colorado,Montezuma,McCain,Obama,,6913,4619,,59.95,40.05,,R,D,
183,Colorado,Montrose,McCain,Obama,,11525,6115,,65.33,34.67,,R,D,
184,Colorado,Morgan,McCain,Obama,,6222,3762,,62.32,37.68,,R,D,
185,Colorado,Otero,McCain,Obama,,4324,3454,,55.59,44.41,,R,D,
186,Colorado,Ouray,Obama,McCain,,1629,1360,,54.5,45.5,,D,R,
187,Colorado,Park,McCain,Obama,,4835,4196,,53.54,46.46,,R,D,
188,Colorado,Phillips,McCain,Obama,,1513,587,,72.05,27.95,,R,D,
189,Colorado,Pitkin,Obama,McCain,,7260,2448,,74.78,25.22,,D,R,
190,Colorado,Prowers,McCain,Obama,,3026,1464,,67.39,32.61,,R,D,
191,Colorado,Pueblo,Obama,McCain,,38074,28523,,57.17,42.83,,D,R,
192,Colorado,Rio Blanco,McCain,Obama,,2425,654,,78.76,21.24,,R,D,
193,Colorado,Rio Grande,McCain,Obama,,2916,2427,,54.58,45.42,,R,D,
194,Colorado,Routt,Obama,McCain,,8133,4634,,63.7,36.3,,D,R,
195,Colorado,Saguache,Obama,McCain,,1620,913,,63.96,36.04,,D,R,
196,Colorado,San Juan,Obama,McCain,,264,218,,54.77,45.23,,D,R,
197,Colorado,San Miguel,Obama,McCain,,3345,930,,78.25,21.75,,D,R,
198,Colorado,Sedgwick,McCain,Obama,,857,468,,64.68,35.32,,R,D,
199,Colorado,Summit,Obama,McCain,,9700,4845,,66.69,33.31,,D,R,
200,Colorado,Teller,McCain,Obama,,7939,4370,,64.5,35.5,,R,D,
201,Colorado,Washington,McCain,Obama,,1935,518,,78.88,21.12,,R,D,
202,Colorado,Weld,McCain,Obama,,55913,46644,,54.52,45.48,,R,D,
203,Colorado,Yuma,McCain,Obama,,3238,1105,,74.56,25.44,,R,D,
204,Connecticut,Fairfield,Obama,McCain,Others,242936,167736,2955,58.73,40.55,0.71,D,R,O
