AAPL,19980930,2,41983,0.0386
AAPL,19980930,2,54,0.0232
AAPL,19990930,2,48477,0.0936
AAPL,19990930,2,5668,0.1018
AAPL,19990930,2,51021,0.1011
AAPL,19990930,2,44283,0.1014
AAPL,19990930,2,9077,0.1196
AAPL,19990930,2,938,0.1021
AAPL,19990930,2,44283,0.0918
AAPL,20000930,2,70849,0.12
AAPL,20000930,2,92159,0.1279
AAPL,20000930,2,40586,0.1307
AAPL,20000930,2,938,0.135
AAPL,20000930,2,9077,0.1357
AAPL,20000930,2,44283,0.1221
AAPL,20010930,2,40709,0.0821
AAPL,20010930,2,1041,0.0821
AAPL,20010930,2,71453,0.0786
AAPL,20010930,2,44283,0.0786
AAPL,20010930,2,9077,0.0786
AAPL,20010930,2,1048,0.0836
AAPL,20010930,2,938,0.07
AAPL,20010930,2,40586,0.0814
AAPL,20010930,2,938,-0.0071
AAPL,20010930,2,1047,0.0036
AAPL,20010930,2,44283,-0.0243
AAPL,20020930,2,9077,0.04
AAPL,20020930,2,42923,0.0193
AAPL,20040930,2,47225,0.0386
AAPL,20050930,2,1032,0.1729
AAPL,20060930,2,10014,0.27
AAPL,20060930,2,47225,0.2457
AAPL,20060930,2,10362,0.2457
AAPL,20060930,2,1997,0.3029
AAPL,20060930,2,70648,0.2343
AAPL,20060930,2,47225,0.3086
AAPL,20060930,2,85160,0.2743
AAPL,20060930,2,70706,0.2871
AAPL,20060930,2,70648,0.2614
AAPL,20060930,2,1997,0.3214
AAPL,20060930,2,70850,0.2857
AAPL,20060930,2,938,0.3214
AAPL,20060930,2,1032,0.37
AAPL,20060930,2,56181,0.3457
AAPL,20060930,2,49595,0.3329
AAPL,20060930,2,111945,0.31
AAPL,20060930,2,78117,0.3071
AAPL,20060930,2,72446,0.3114
AAPL,20060930,2,53315,0.3071
AAPL,20060930,2,1924,0.2914
AAPL,20060930,2,108616,0.3543
AAPL,20060930,2,91167,0.2757
AAPL,20060930,2,70706,0.3
AAPL,20060930,2,10163,0.29
AAPL,20060930,2,47225,0.3414
AAPL,20060930,2,70745,0.2957
AAPL,20060930,2,59325,0.31
AAPL,20060930,2,91167,0.29
AAPL,20060930,2,10362,0.3029
AAPL,20060930,2,59325,0.32
AAPL,20060930,2,111945,0.3157
AAPL,20060930,2,59325,0.3157
AAPL,20060930,2,89770,0.3271
AAPL,20060930,2,59325,0.32
AAPL,20060930,2,89770,0.32
AAPL,20060930,2,59325,0.3086
AAPL,20060930,2,111945,0.3
AAPL,20060930,2,70648,0.3029
AAPL,20060930,2,89770,0.3229
AAPL,20060930,2,59325,0.3214
AAPL,20060930,2,53315,0.3043
AAPL,20060930,2,10163,0.3029
AAPL,20060930,2,70648,0.3043
AAPL,20070930,2,89770,0.37
AAPL,20070930,2,59325,0.37
AAPL,20070930,2,111945,0.3843
AAPL,20070930,2,89770,0.3986
AAPL,20070930,2,89770,0.4643
AAPL,20070930,2,117890,0.4586
AAPL,20070930,2,89770,0.5171
AAPL,20070930,2,89549,0.5114
AAPL,20080930,2,121952,0.7329
AAPL,20080930,2,89770,0.7214
AAPL,20080930,2,58377,0.7457
AAPL,20080930,2,112568,0.7171
AAPL,20080930,2,58377,0.7443
AAPL,20090930,2,126594,0.8214
AAPL,20090930,2,89549,0.7929
AAPL,20090930,2,71466,0.8571
AAPL,20090930,2,89770,0.6571
AAPL,20090930,2,130175,0.738
AAPL,20090930,2,124973,0.8686
AAPL,20090930,2,123335,0.9487
AAPL,20090930,2,70648,0.8386
AAPL,20090930,2,55524,0.9
AAPL,20100930,2,82607,1.7471
AAPL,20100930,2,121952,1.1243
AAPL,20100930,2,76099,1.1843
AAPL,20100930,2,134872,1.1271
