,TICKER,quarternum,analyst,forecast_value,year,earn_value,std,Analyst_Counts,Max,Min,the max_forecast-min_forecast,delta_return,Y,Y_up,Y_down,quantile_0,quantile_10,quantile_20,quantile_30,quantile_40,quantile_50,quantile_60,quantile_70,quantile_80,quantile_90
AMGN12007,AMGN,1,75514,0.97,2007,1.08,0.07697697412508854,11,1.06,0.84,0.22000000000000008,0.02519999999999989,0,0,0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727
AMGN12007,AMGN,1,53410,0.84,2007,1.08,0.07697697412508854,11,1.06,0.84,0.22000000000000008,0.02519999999999989,0,0,0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727
AMGN12007,AMGN,1,53410,0.86,2007,1.08,0.07697697412508854,11,1.06,0.84,0.22000000000000008,0.02519999999999989,0,0,0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727
AMGN12007,AMGN,1,59394,1.03,2007,1.08,0.07697697412508854,11,1.06,0.84,0.22000000000000008,0.02519999999999989,0,0,0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727
AMGN12007,AMGN,1,75514,0.95,2007,1.08,0.07697697412508854,11,1.06,0.84,0.22000000000000008,0.02519999999999989,0,0,0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727
AMGN12008,AMGN,1,59394,0.96,2008,1.12,0.030495901363953824,5,1.02,0.95,0.07000000000000006,-0.009000000000000008,0,0,0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
AMGN12008,AMGN,1,81019,0.95,2008,1.12,0.030495901363953824,5,1.02,0.95,0.07000000000000006,-0.009000000000000008,0,0,0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
AMGN12008,AMGN,1,75514,1.02,2008,1.12,0.030495901363953824,5,1.02,0.95,0.07000000000000006,-0.009000000000000008,0,0,0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
AMGN12008,AMGN,1,59394,0.98,2008,1.12,0.030495901363953824,5,1.02,0.95,0.07000000000000006,-0.009000000000000008,0,0,0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
AMGN12008,AMGN,1,75514,1.01,2008,1.12,0.030495901363953824,5,1.02,0.95,0.07000000000000006,-0.009000000000000008,0,0,0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
AMGN12009,AMGN,1,59394,1.11,2009,1.08,0.014142135623730727,2,1.13,1.11,0.019999999999999796,0.005600000000000049,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AMGN12009,AMGN,1,59394,1.13,2009,1.08,0.014142135623730727,2,1.13,1.11,0.019999999999999796,0.005600000000000049,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AMGN12012,AMGN,1,105436,1.56,2012,1.61,,1,1.56,1.56,0.0,0.030200000000000005,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMGN12013,AMGN,1,105436,1.68,2013,1.96,,1,1.68,1.68,0.0,-0.0736,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMGN12017,AMGN,1,114136,3.12,2017,3.15,0.2050609665440988,2,3.12,2.83,0.29000000000000004,,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AMGN12017,AMGN,1,187285,2.83,2017,3.15,0.2050609665440988,2,3.12,2.83,0.29000000000000004,,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AMGN21999,AMGN,2,71,0.24,1999,0.25,,1,0.24,0.24,0.0,0.1008,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMGN22006,AMGN,2,85802,0.93,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,59394,0.95,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,81019,0.89,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,85802,0.94,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,82577,0.97,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,83873,0.93,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,81019,0.9,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,76862,0.99,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,83873,0.94,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,59394,0.93,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22006,AMGN,2,83873,0.97,2006,1.05,0.029664793948382628,11,0.99,0.89,0.09999999999999998,0.10949999999999993,0,0,0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
AMGN22007,AMGN,2,53410,0.96,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,119594,1.0,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,75514,0.97,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,81019,1.01,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,59394,0.98,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,75514,0.98,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,53410,0.88,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,81019,0.98,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,119594,0.8,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,81019,1.0,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,81019,0.99,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22007,AMGN,2,75514,0.97,2007,1.12,0.0603022689155527,12,1.01,0.8,0.20999999999999996,-0.09209999999999996,1,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333
AMGN22008,AMGN,2,75514,1.07,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,75514,1.03,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,59394,1.05,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,120767,1.04,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,117894,1.03,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,75514,1.04,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,117894,1.0,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,75514,1.06,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22008,AMGN,2,120767,1.07,2008,1.14,0.02236067977499792,9,1.07,1.0,0.07000000000000006,0.05840000000000001,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
AMGN22009,AMGN,2,59394,1.22,2009,1.29,0.007071067811865403,2,1.23,1.22,0.010000000000000009,0.00770000000000004,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AMGN22009,AMGN,2,59394,1.23,2009,1.29,0.007071067811865403,2,1.23,1.22,0.010000000000000009,0.00770000000000004,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AMGN22013,AMGN,2,89921,1.75,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,51164,1.79,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,92158,2.21,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,114593,1.72,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,104521,1.85,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,108917,1.75,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,105887,1.64,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,115655,1.82,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,113001,1.73,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,81375,1.69,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN22013,AMGN,2,47462,1.83,2013,1.89,0.1503208689316412,11,2.21,1.64,0.5700000000000001,-0.030000000000000027,0,0,0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
AMGN32005,AMGN,3,59394,0.67,2005,0.85,0.01999999999999999,3,0.71,0.67,0.039999999999999925,-0.05369999999999997,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
AMGN32005,AMGN,3,82577,0.71,2005,0.85,0.01999999999999999,3,0.71,0.67,0.039999999999999925,-0.05369999999999997,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
AMGN32005,AMGN,3,59394,0.69,2005,0.85,0.01999999999999999,3,0.71,0.67,0.039999999999999925,-0.05369999999999997,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
AMGN32006,AMGN,3,59394,0.87,2006,1.04,0.04266145801540308,5,0.96,0.87,0.08999999999999997,0.023700000000000054,0,0,0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
AMGN32006,AMGN,3,81019,0.92,2006,1.04,0.04266145801540308,5,0.96,0.87,0.08999999999999997,0.023700000000000054,0,0,0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
AMGN32006,AMGN,3,83873,0.96,2006,1.04,0.04266145801540308,5,0.96,0.87,0.08999999999999997,0.023700000000000054,0,0,0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
AMGN32006,AMGN,3,76862,0.96,2006,1.04,0.04266145801540308,5,0.96,0.87,0.08999999999999997,0.023700000000000054,0,0,0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
AMGN32006,AMGN,3,59394,0.88,2006,1.04,0.04266145801540308,5,0.96,0.87,0.08999999999999997,0.023700000000000054,0,0,0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
AMGN32007,AMGN,3,59394,0.78,2007,1.08,0.4261399278350224,7,0.96,-0.01,0.97,-0.03320000000000001,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
AMGN32007,AMGN,3,81019,0.88,2007,1.08,0.4261399278350224,7,0.96,-0.01,0.97,-0.03320000000000001,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
AMGN32007,AMGN,3,119594,0.4,2007,1.08,0.4261399278350224,7,0.96,-0.01,0.97,-0.03320000000000001,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
AMGN32007,AMGN,3,75514,-0.01,2007,1.08,0.4261399278350224,7,0.96,-0.01,0.97,-0.03320000000000001,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
AMGN32007,AMGN,3,59394,0.96,2007,1.08,0.4261399278350224,7,0.96,-0.01,0.97,-0.03320000000000001,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
AMGN32007,AMGN,3,75514,0.02,2007,1.08,0.4261399278350224,7,0.96,-0.01,0.97,-0.03320000000000001,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
AMGN32007,AMGN,3,75514,0.93,2007,1.08,0.4261399278350224,7,0.96,-0.01,0.97,-0.03320000000000001,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
AMGN32008,AMGN,3,59394,0.97,2008,1.23,0.03710345895825172,6,1.07,0.97,0.10000000000000009,0.1956,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666
AMGN32008,AMGN,3,120767,1.07,2008,1.23,0.03710345895825172,6,1.07,0.97,0.10000000000000009,0.1956,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666
AMGN32008,AMGN,3,117894,1.0,2008,1.23,0.03710345895825172,6,1.07,0.97,0.10000000000000009,0.1956,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666
AMGN32008,AMGN,3,75514,1.05,2008,1.23,0.03710345895825172,6,1.07,0.97,0.10000000000000009,0.1956,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666
AMGN32008,AMGN,3,42437,1.05,2008,1.23,0.03710345895825172,6,1.07,0.97,0.10000000000000009,0.1956,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666
AMGN32008,AMGN,3,59394,1.03,2008,1.23,0.03710345895825172,6,1.07,0.97,0.10000000000000009,0.1956,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666
AMGN32009,AMGN,3,110422,1.22,2009,1.49,0.0917605579756357,5,1.26,1.04,0.21999999999999997,-0.12260000000000004,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
AMGN32009,AMGN,3,59394,1.04,2009,1.49,0.0917605579756357,5,1.26,1.04,0.21999999999999997,-0.12260000000000004,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
AMGN32009,AMGN,3,75200,1.24,2009,1.49,0.0917605579756357,5,1.26,1.04,0.21999999999999997,-0.12260000000000004,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
AMGN32009,AMGN,3,108917,1.25,2009,1.49,0.0917605579756357,5,1.26,1.04,0.21999999999999997,-0.12260000000000004,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
AMGN32009,AMGN,3,109159,1.26,2009,1.49,0.0917605579756357,5,1.26,1.04,0.21999999999999997,-0.12260000000000004,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
AMGN32010,AMGN,3,113001,1.08,2010,1.36,0.041633319989322716,3,1.1,1.02,0.08000000000000007,-0.04590000000000005,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
AMGN32010,AMGN,3,72799,1.02,2010,1.36,0.041633319989322716,3,1.1,1.02,0.08000000000000007,-0.04590000000000005,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
AMGN32010,AMGN,3,72799,1.1,2010,1.36,0.041633319989322716,3,1.1,1.02,0.08000000000000007,-0.04590000000000005,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
AMGN32012,AMGN,3,79991,1.49,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,108917,1.49,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,81375,1.5,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,92158,1.55,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,105887,1.48,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,82671,1.49,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,104521,1.55,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,134206,1.46,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32012,AMGN,3,83335,1.52,2012,1.67,0.030822070014844893,9,1.55,1.46,0.09000000000000008,-0.00029999999999996696,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
AMGN32013,AMGN,3,105436,1.7,2013,1.94,,1,1.7,1.7,0.0,-0.009199999999999986,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMGN32016,AMGN,3,187285,2.45,2016,3.02,,1,2.45,2.45,0.0,-0.05610000000000004,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AN11998,AN,1,5567,0.35,1998,0.4,0.10606601717798214,2,0.5,0.35,0.15000000000000002,,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AN11998,AN,1,2743,0.5,1998,0.4,0.10606601717798214,2,0.5,0.35,0.15000000000000002,,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
AN21997,AN,2,32470,0.84,1997,0.63,,1,0.84,0.84,0.0,,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANDW02001,ANDW,0,10420,0.22,2001,0.26,0.06928203230275508,3,0.22,0.1,0.12,-0.22599999999999998,1,0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
ANDW02001,ANDW,0,43672,0.22,2001,0.26,0.06928203230275508,3,0.22,0.1,0.12,-0.22599999999999998,1,0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
ANDW02001,ANDW,0,43672,0.1,2001,0.26,0.06928203230275508,3,0.22,0.1,0.12,-0.22599999999999998,1,0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
